step,fair_value,reference_price,post_trade_reference_price,bid,ask,spread,taker_side,order_size,signed_order_flow,trade_price,maker_inventory,maker_cash,maker_pnl,aggregate_signal,buy_probability,liquidity,regime,sentiment,fomo,fear,greed,public_fundamental,information_gap,information_event,active_worlds,simulation_seed,world_weights_json,world_signals_json
9137,105.10211738,105.10211738,105.10211738,104.74143738,104.78279738,0.04136000,sell,2,-2,104.74143738,172,-16511.83098683,1565.73320294,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.10211738,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9138,105.10891726,105.10891726,105.10891726,104.74422926,104.78560526,0.04137600,buy,9,9,104.78560526,163,-15568.76053952,1563.99297341,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.10891726,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9139,105.14120265,105.14120265,105.14120265,104.79455065,104.83585465,0.04130400,buy,8,8,104.83585465,155,-14730.07370232,1566.81270829,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.14120265,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9140,105.17759749,105.17759749,105.17759749,104.84697749,104.88821749,0.04124000,buy,8,8,104.88821749,147,-13890.96796238,1570.13886905,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.17759749,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9141,105.21157023,105.21157023,105.21157023,104.89698223,104.93815823,0.04117600,sell,7,-7,104.89698223,154,-14625.24683802,1577.33497792,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.21157023,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9142,105.19935255,105.19935255,105.19935255,104.87073655,104.91196855,0.04123200,buy,4,4,104.91196855,150,-14205.59896381,1574.30391911,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.19935255,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9143,105.23750530,105.23750530,105.23750530,104.91690530,104.95810530,0.04120000,sell,10,-10,104.91690530,160,-15254.76801679,1583.23283094,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23750530,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9144,105.18955387,105.18955387,105.18955387,104.84891387,104.89019387,0.04128000,sell,7,-7,104.84891387,167,-15988.71041388,1577.94508234,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.18955387,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9145,105.16864535,105.16864535,105.16864535,104.81397735,104.85531335,0.04133600,sell,9,-9,104.81397735,176,-16932.03621006,1577.64537223,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.16864535,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9146,105.18220515,105.18220515,105.18220515,104.80950115,104.85090915,0.04140800,buy,8,8,104.85090915,168,-16093.22893689,1577.38152762,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.18220515,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9147,105.21643660,105.21643660,105.21643660,104.85976460,104.90110860,0.04134400,buy,5,5,104.90110860,163,-15568.72339391,1581.55577135,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.21643660,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9148,105.26233360,105.26233360,105.26233360,104.91568160,104.95698560,0.04130400,buy,6,6,104.95698560,157,-14938.98148030,1587.20489504,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.26233360,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9149,105.25748941,105.25748941,105.25748941,104.92286141,104.96411741,0.04125600,sell,5,-5,104.92286141,162,-15463.59578737,1588.11749748,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.25748941,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9150,105.23895715,105.23895715,105.23895715,104.89430915,104.93560515,0.04129600,sell,9,-9,104.89430915,171,-16407.64456974,1588.21710328,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23895715,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9151,105.18561526,105.18561526,105.18561526,104.82293126,104.86429926,0.04136800,sell,10,-10,104.82293126,181,-17455.87388234,1582.72247973,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.18561526,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9152,105.19755952,105.19755952,105.19755952,104.81483552,104.85628352,0.04144800,sell,9,-9,104.81483552,190,-18399.20740203,1588.32890711,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.19755952,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9153,105.19034317,105.19034317,105.19034317,104.78958317,104.83110317,0.04152000,buy,5,5,104.83110317,185,-17875.05188620,1585.16159958,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.19034317,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9154,105.18494543,105.18494543,105.18494543,104.79420543,104.83568543,0.04148000,buy,10,10,104.83568543,175,-16826.69503191,1580.67041824,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.18494543,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9155,105.23263145,105.23263145,105.23263145,104.86193145,104.90333145,0.04140000,sell,8,-8,104.86193145,183,-17665.59048351,1591.98107198,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23263145,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9156,105.24957348,105.24957348,105.24957348,104.86284148,104.90430548,0.04146400,sell,8,-8,104.86284148,191,-18504.49321533,1598.17531869,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.24957348,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9157,105.23646828,105.23646828,105.23646828,104.83370428,104.87523228,0.04152800,sell,7,-7,104.83370428,198,-19238.32914526,1598.49157356,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23646828,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9158,105.21617982,105.21617982,105.21617982,104.79938782,104.84097182,0.04158400,sell,2,-2,104.79938782,200,-19447.92792091,1595.30804360,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.21617982,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9159,105.23278351,105.23278351,105.23278351,104.81198351,104.85358351,0.04160000,buy,3,3,104.85358351,197,-19133.36717037,1597.49118152,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.23278351,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9160,105.28787955,105.28787955,105.28787955,104.87309155,104.91466755,0.04157600,sell,3,-3,104.87309155,200,-19447.98644501,1609.58946444,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.28787955,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9161,105.30018870,105.30018870,105.30018870,104.87938870,104.92098870,0.04160000,sell,6,-6,104.87938870,206,-20077.26277724,1614.57609596,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.30018870,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9162,105.27107500,105.27107500,105.27107500,104.83825100,104.87989900,0.04164800,sell,2,-2,104.83825100,208,-20286.93927924,1609.44432058,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27107500,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9163,105.29539316,105.29539316,105.29539316,104.85856116,104.90022516,0.04166400,sell,9,-9,104.85856116,217,-21230.66632968,1618.43398602,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.29539316,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9164,105.31196194,105.31196194,105.31196194,104.85709394,104.89882994,0.04173600,buy,10,10,104.89882994,207,-20181.67803030,1617.89809096,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31196194,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9165,105.30829566,105.30829566,105.30829566,104.87346766,104.91512366,0.04165600,sell,9,-9,104.87346766,216,-21125.53923920,1621.05262242,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.30829566,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9166,105.35881301,105.35881301,105.35881301,104.90594901,104.94767701,0.04172800,sell,7,-7,104.90594901,223,-21859.88088229,1635.13441954,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35881301,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9167,105.34689360,105.34689360,105.34689360,104.88000160,104.92178560,0.04178400,sell,5,-5,104.88000160,228,-22384.28089030,1634.81085095,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.34689360,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9168,105.33401041,105.33401041,105.33401041,104.85709841,104.89892241,0.04182400,buy,3,3,104.89892241,225,-22069.58412305,1630.56822021,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33401041,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9169,105.32100668,105.32100668,105.32100668,104.85010668,104.89190668,0.04180000,buy,8,8,104.89190668,217,-21230.44886960,1624.20958034,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.32100668,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9170,105.33532789,105.33532789,105.33532789,104.88045989,104.92219589,0.04173600,sell,1,-1,104.88045989,218,-21335.32932949,1627.77215154,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33532789,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9171,105.33312592,105.33312592,105.33312592,104.87625392,104.91799792,0.04174400,sell,2,-2,104.87625392,220,-21545.08183733,1628.20586450,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33312592,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9172,105.26033328,105.26033328,105.26033328,104.79945328,104.84121328,0.04176000,sell,2,-2,104.79945328,222,-21754.68074389,1613.11324501,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.26033328,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9173,105.27876797,105.27876797,105.27876797,104.81387997,104.85565597,0.04177600,sell,7,-7,104.81387997,229,-22488.37790370,1620.45996200,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27876797,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9174,105.27126862,105.27126862,105.27126862,104.79235262,104.83418462,0.04183200,sell,2,-2,104.79235262,231,-22697.96260895,1619.70044316,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.27126862,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9175,105.30173148,105.30173148,105.30173148,104.81880748,104.86065548,0.04184800,buy,8,8,104.86065548,223,-21859.07736508,1623.20875578,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.30173148,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9176,105.28996766,105.28996766,105.28996766,104.82307566,104.86485966,0.04178400,sell,9,-9,104.82307566,232,-22802.48504606,1624.78745219,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.28996766,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9177,105.31642505,105.31642505,105.31642505,104.83149705,104.87335305,0.04185600,sell,7,-7,104.83149705,239,-23536.30552540,1634.32006117,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31642505,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9178,105.32621577,105.32621577,105.32621577,104.82725977,104.86917177,0.04191200,buy,10,10,104.86917177,229,-22487.61380767,1632.08960441,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.32621577,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9179,105.34561276,105.34561276,105.34561276,104.86669676,104.90852876,0.04183200,sell,9,-9,104.86669676,238,-23431.41407849,1640.84175783,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.34561276,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9180,105.35040377,105.35040377,105.35040377,104.85345177,104.89535577,0.04190400,sell,9,-9,104.85345177,247,-24375.09514443,1646.45458705,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35040377,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9181,105.38233097,105.38233097,105.38233097,104.86734297,104.90931897,0.04197600,buy,4,4,104.90931897,243,-23955.45786854,1652.44855788,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38233097,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9182,105.37228790,105.37228790,105.37228790,104.86531590,104.90725990,0.04194400,sell,3,-3,104.86531590,246,-24270.05381624,1651.52900725,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37228790,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9183,105.38747157,105.38747157,105.38747157,104.87448757,104.91645557,0.04196800,buy,9,9,104.91645557,237,-23325.80571609,1651.02504647,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38747157,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9184,105.41121904,105.41121904,105.41121904,104.91627104,104.95816704,0.04189600,sell,5,-5,104.91627104,242,-23850.38707131,1659.12793715,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.41121904,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9185,105.38342513,105.38342513,105.38342513,104.87845713,104.92039313,0.04193600,buy,6,6,104.92039313,236,-23220.86471253,1649.62361793,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38342513,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9186,105.41771421,105.41771421,105.41771421,104.92477021,104.96665821,0.04188800,buy,1,1,104.96665821,235,-23115.89805432,1657.26478477,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.41771421,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9187,105.38829341,105.38829341,105.38829341,104.89735341,104.93923341,0.04188000,buy,7,7,104.93923341,228,-22381.32342044,1647.20747761,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38829341,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9188,105.39543697,105.39543697,105.39543697,104.91852497,104.96034897,0.04182400,sell,1,-1,104.91852497,229,-22486.24194541,1649.31312148,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39543697,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9189,105.39466657,105.39466657,105.39466657,104.91575057,104.95758257,0.04183200,sell,8,-8,104.91575057,237,-23325.56794994,1652.96802615,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39466657,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9190,105.40789750,105.40789750,105.40789750,104.91294950,104.95484550,0.04189600,buy,4,4,104.95484550,233,-22905.74856794,1654.29154960,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.40789750,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9191,105.41464473,105.41464473,105.41464473,104.92771273,104.96957673,0.04186400,buy,6,6,104.96957673,227,-22275.93110753,1653.19324699,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.41464473,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9192,105.38714474,105.38714474,105.38714474,104.91223674,104.95405274,0.04181600,buy,6,6,104.95405274,221,-21646.20679108,1644.35219713,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38714474,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9193,105.40565488,105.40565488,105.40565488,104.94277088,104.98453888,0.04176800,sell,8,-8,104.94277088,229,-22485.74895809,1652.14600867,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.40565488,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9194,105.37307572,105.37307572,105.37307572,104.89415972,104.93599172,0.04183200,sell,5,-5,104.89415972,234,-23010.21975669,1647.07996174,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37307572,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9195,105.39067200,105.39067200,105.39067200,104.90173600,104.94360800,0.04187200,buy,4,4,104.94360800,230,-22590.44532470,1649.40923463,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39067200,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9196,105.39317645,105.39317645,105.39317645,104.91225645,104.95409645,0.04184000,sell,9,-9,104.91225645,239,-23534.65563275,1654.31353876,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39317645,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9197,105.37460730,105.37460730,105.37460730,104.87565130,104.91756330,0.04191200,buy,9,9,104.91756330,230,-22590.39756305,1645.76211579,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.37460730,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9198,105.41134326,105.41134326,105.41134326,104.93042326,104.97226326,0.04184000,buy,3,3,104.97226326,227,-22275.48077328,1652.89414661,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.41134326,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9199,105.40622016,105.40622016,105.40622016,104.93131216,104.97312816,0.04181600,sell,1,-1,104.93131216,228,-22380.41208543,1652.20611052,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.40622016,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9200,105.38844951,105.38844951,105.38844951,104.91153751,104.95336151,0.04182400,buy,3,3,104.95336151,225,-22065.55200090,1646.84913877,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.38844951,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9201,105.36706602,105.36706602,105.36706602,104.89616602,104.93796602,0.04180000,buy,7,7,104.93796602,218,-21330.98623878,1639.03415325,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36706602,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9202,105.33353898,105.33353898,105.33353898,104.87666698,104.91841098,0.04174400,sell,2,-2,104.87666698,220,-21540.73957274,1632.63900365,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33353898,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9203,105.35562979,105.35562979,105.35562979,104.89474979,104.93650979,0.04176000,buy,4,4,104.93650979,216,-21120.99353360,1635.82250019,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35562979,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9204,105.36514665,105.36514665,105.36514665,104.91228265,104.95401065,0.04172800,buy,6,6,104.95401065,210,-20491.26946968,1635.41132756,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36514665,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9205,105.33991371,105.33991371,105.33991371,104.89907371,104.94075371,0.04168000,sell,8,-8,104.89907371,218,-21330.46205932,1633.63912837,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33991371,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9206,105.35133036,105.35133036,105.35133036,104.89445836,104.93620236,0.04174400,sell,6,-6,104.89445836,224,-21959.82880949,1638.86919157,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35133036,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9207,105.33351941,105.33351941,105.33351941,104.86462341,104.90641541,0.04179200,buy,3,3,104.90641541,221,-21645.10956325,1633.59822717,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.33351941,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9208,105.35677780,105.35677780,105.35677780,104.89389380,104.93566180,0.04176800,sell,3,-3,104.89389380,224,-21959.79124464,1640.12698168,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.35677780,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9209,105.40248360,105.40248360,105.40248360,104.93358760,104.97537960,0.04179200,sell,1,-1,104.93358760,225,-22064.72483224,1650.83397862,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.40248360,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9210,105.39041585,105.39041585,105.39041585,104.91951585,104.96131585,0.04180000,buy,6,6,104.96131585,219,-21434.95693712,1645.54413466,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.39041585,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9211,105.34534037,105.34534037,105.34534037,104.88646437,104.92821637,0.04175200,buy,2,2,104.92821637,217,-21225.10050439,1634.83835526,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.34534037,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9212,105.36351978,105.36351978,105.36351978,104.90865178,104.95038778,0.04173600,sell,2,-2,104.90865178,219,-21434.91780794,1639.69302337,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36351978,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
9213,105.31855956,105.31855956,105.31855956,104.85968356,104.90143556,0.04175200,buy,10,10,104.90143556,209,-20385.90345233,1625.67549607,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.31855956,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9214,105.36244132,105.36244132,105.36244132,104.92360532,104.96527732,0.04167200,buy,1,1,104.96527732,208,-20280.93817500,1634.44961996,1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.36244132,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":1.0,""size_multiplier"":1.0}}"
9215,105.34179224,105.34179224,105.34179224,104.90496024,104.94662424,0.04166400,sell,6,-6,104.90496024,214,-20910.36793646,1632.77560359,-1.00000000,0.50000000,1.00000000,none,0.00000000,0.00000000,0.00000000,0.00000000,105.34179224,0.00000000,0,random,42,"{""random"":1.0}","{""random"":{""signal"":-1.0,""size_multiplier"":1.0}}"
